"Pays";"YEAR";"GEO_RESIDENCE_Niv2";"GEO_NAISSANCE_Niv2";"GEO_RESIDENCE_Niv1";"GEO_NAISSANCE_Niv1";"POP_Total_IPUMS";"SEXE_Hom_IPUMS";"SEXE_Fem_IPUMS";"AGE_0014_IPUMS";"AGE_1529_IPUMS";"AGE_3044_IPUMS";"AGE_4559_IPUMS";"AGE_6074_IPUMS";"AGE_75pl_IPUMS";"COD_RESIDENCE_Niv2";"COD_NAISSANCE_Niv2";"COD_NAISSANCE_Niv1";"COD_RESIDENCE_Niv1"
"Mali";2009;"Ansongo";"Ansongo";"Gao";"Gao";120700;60560;60140;60010;27160;17550;8620;5110;1410;"ML0701";"ML0701";"ML07";"ML07"
"Mali";2009;"Ansongo";"Bourem";"Gao";"Gao";1110;630;480;340;200;330;140;90;0;"ML0701";"ML0702";"ML07";"ML07"
"Mali";2009;"Ansongo";"Ménaka";"Gao";"Menaka";140;90;50;30;50;30;10;10;10;"ML0701";"ML1003";"ML10";"ML07"
"Mali";2009;"Ansongo";"Abéibara";"Gao";"Kidal";30;10;20;10;10;10;0;0;0;"ML0701";"ML0801";"ML08";"ML07"
"Mali";2009;"Ansongo";"Téssalit";"Gao";"Kidal";10;0;10;10;0;0;0;0;0;"ML0701";"ML0803";"ML08";"ML07"
"Mali";2009;"Ansongo";"District of Bamako, unknown commune";"Gao";"Bamako";20;20;0;0;20;0;0;0;0;"ML0701";"ML0901";"ML09";"ML07"
"Mali";2009;"Ansongo";"Foreign country";"Gao";NA;1150;590;560;470;370;180;60;50;10;"ML0701";"Foreign country";"Fore";"ML07"
"Mali";2009;"Ansongo";"Unknown";"Gao";NA;460;320;140;160;110;90;20;0;0;"ML0701";"Unknown";"Unkn";"ML07"
"Mali";2009;"Bourem";"Kayes region, unknown circle";"Gao";"Kayes";10;10;0;0;0;10;0;0;0;"ML0702";"ML01";"ML01";"ML07"
"Mali";2009;"Bourem";"Bafoulabé";"Gao";"Kayes";20;20;0;10;10;0;0;0;0;"ML0702";"ML0101";"ML01";"ML07"
"Mali";2009;"Bourem";"Kita";"Gao";"Kayes";10;0;10;10;0;0;0;0;0;"ML0702";"ML0105";"ML01";"ML07"
"Mali";2009;"Bourem";"Dioila";"Gao";"Koulikoro";20;20;0;0;10;10;0;0;0;"ML0702";"ML0202";"ML02";"ML07"
"Mali";2009;"Bourem";"Kati";"Gao";"Koulikoro";10;10;0;0;10;0;0;0;0;"ML0702";"ML0204";"ML02";"ML07"
"Mali";2009;"Bourem";"Sikasso region, unknown circle";"Gao";"Sikasso";30;10;20;20;0;10;0;0;0;"ML0702";"ML03";"ML03";"ML07"
"Mali";2009;"Bourem";"Bougouni";"Gao";"Sikasso";10;10;0;0;0;0;0;10;0;"ML0702";"ML0301";"ML03";"ML07"
"Mali";2009;"Bourem";"Yanfolila";"Gao";"Sikasso";10;0;10;10;0;0;0;0;0;"ML0702";"ML0306";"ML03";"ML07"
"Mali";2009;"Bourem";"Yorosso";"Gao";"Sikasso";20;0;20;10;0;0;10;0;0;"ML0702";"ML0307";"ML03";"ML07"
"Mali";2009;"Bourem";"Ségou region, unknown circle";"Gao";"Segou";170;80;90;30;60;20;10;40;10;"ML0702";"ML04";"ML04";"ML07"
"Mali";2009;"Bourem";"Ségou";"Gao";"Segou";10;10;0;0;0;0;0;0;10;"ML0702";"ML0406";"ML04";"ML07"
"Mali";2009;"Bourem";"Bla";"Gao";"Segou";90;50;40;60;10;10;0;10;0;"ML0702";"ML0402";"ML04";"ML07"
"Mali";2009;"Bourem";"Macina";"Gao";"Segou";40;20;20;10;20;10;0;0;0;"ML0702";"ML0403";"ML04";"ML07"
"Mali";2009;"Bourem";"Niono";"Gao";"Segou";10;0;10;10;0;0;0;0;0;"ML0702";"ML0404";"ML04";"ML07"
"Mali";2009;"Bourem";"San";"Gao";"Segou";30;0;30;20;10;0;0;0;0;"ML0702";"ML0405";"ML04";"ML07"
"Mali";2009;"Bourem";"Mopti region, unknown circle";"Gao";"Mopti";90;50;40;60;10;10;0;0;0;"ML0702";"ML0506";"ML05";"ML07"
"Mali";2009;"Bourem";"Mopti";"Gao";"Mopti";20;0;20;0;20;0;0;0;0;"ML0702";"ML0506";"ML05";"ML07"
"Mali";2009;"Bourem";"Bankass";"Gao";"Mopti";10;0;10;10;0;0;0;0;0;"ML0702";"ML0502";"ML05";"ML07"
"Mali";2009;"Bourem";"Douentza";"Gao";"Mopti";40;10;30;10;20;0;0;10;0;"ML0702";"ML0504";"ML05";"ML07"
"Mali";2009;"Bourem";"Koro";"Gao";"Mopti";50;30;20;20;20;0;0;0;10;"ML0702";"ML0505";"ML05";"ML07"
"Mali";2009;"Bourem";"Tombouctou region, unknown circle";"Gao";"Tombouctou";80;50;30;30;10;30;10;0;0;"ML0702";"ML06";"ML06";"ML07"
"Mali";2009;"Bourem";"Diré";"Gao";"Tombouctou";60;30;30;20;30;0;10;0;0;"ML0702";"ML0601";"ML06";"ML07"
"Mali";2009;"Bourem";"Goundam";"Gao";"Tombouctou";60;40;20;20;10;10;10;10;0;"ML0702";"ML0602";"ML06";"ML07"
"Mali";2009;"Bourem";"Gourma Rharous";"Gao";"Tombouctou";220;120;100;40;60;90;20;10;0;"ML0702";"ML0603";"ML06";"ML07"
"Mali";2009;"Bourem";"Niafunké";"Gao";"Tombouctou";390;150;240;220;100;50;10;0;10;"ML0702";"ML0604";"ML06";"ML07"
"Mali";2009;"Bourem";"Gao region, unknown circle";"Gao";"Gao";540;330;210;230;140;90;50;10;10;"ML0702";"ML07";"ML07";"ML07"
"Mali";2009;"Bourem";"Gao";"Gao";"Gao";330;140;190;160;100;40;30;0;0;"ML0702";"ML0703";"ML07";"ML07"
"Mali";2009;"Bourem";"Ansongo";"Gao";"Gao";250;110;140;90;70;50;40;0;0;"ML0702";"ML0701";"ML07";"ML07"
"Mali";2009;"Bourem";"Bourem";"Gao";"Gao";112180;54500;57680;53120;26140;16220;9770;5070;1520;"ML0702";"ML0702";"ML07";"ML07"
"Mali";2009;"Bourem";"Ménaka";"Gao";"Menaka";100;50;50;50;30;0;0;20;0;"ML0702";"ML1003";"ML10";"ML07"
"Mali";2009;"Bourem";"Téssalit";"Gao";"Kidal";60;20;40;40;10;10;0;0;0;"ML0702";"ML0803";"ML08";"ML07"
"Mali";2009;"Bourem";"District of Bamako, unknown commune";"Gao";"Bamako";170;100;70;80;60;20;0;0;0;"ML0702";"ML0901";"ML09";"ML07"
"Mali";2009;"Bourem";"Foreign country";"Gao";NA;950;550;400;490;360;90;10;0;0;"ML0702";"Foreign country";"Fore";"ML07"
"Mali";2009;"Bourem";"Unknown";"Gao";NA;170;60;110;10;10;0;0;0;0;"ML0702";"Unknown";"Unkn";"ML07"
"Mali";2009;"Menaka";"Kayes region, unknown circle";"Menaka";"Kayes";10;10;0;10;0;0;0;0;0;"ML1003";"ML01";"ML01";"ML10"
"Mali";2009;"Menaka";"Kita";"Menaka";"Kayes";10;10;0;0;10;0;0;0;0;"ML1003";"ML0105";"ML01";"ML10"
"Mali";2009;"Menaka";"Nioro";"Menaka";"Kayes";10;10;0;10;0;0;0;0;0;"ML1003";"ML0106";"ML01";"ML10"
"Mali";2009;"Menaka";"Kati";"Menaka";"Koulikoro";50;30;20;20;0;20;10;0;0;"ML1003";"ML0204";"ML02";"ML10"
"Mali";2009;"Menaka";"Kolokani";"Menaka";"Koulikoro";20;20;0;0;10;10;0;0;0;"ML1003";"ML0205";"ML02";"ML10"
"Mali";2009;"Menaka";"Sikasso region, unknown circle";"Menaka";"Sikasso";100;80;20;40;10;50;0;0;0;"ML1003";"ML03";"ML03";"ML10"
"Mali";2009;"Menaka";"Koutiala";"Menaka";"Sikasso";20;20;0;0;20;0;0;0;0;"ML1003";"ML0304";"ML03";"ML10"
"Mali";2009;"Menaka";"Ségou region, unknown circle";"Menaka";"Segou";20;10;10;10;0;10;0;0;0;"ML1003";"ML04";"ML04";"ML10"
"Mali";2009;"Menaka";"Niono";"Menaka";"Segou";70;40;30;40;10;20;0;0;0;"ML1003";"ML0404";"ML04";"ML10"
"Mali";2009;"Menaka";"San";"Menaka";"Segou";10;0;10;0;0;10;0;0;0;"ML1003";"ML0405";"ML04";"ML10"
"Mali";2009;"Menaka";"Tominian";"Menaka";"Segou";20;0;20;0;20;0;0;0;0;"ML1003";"ML0407";"ML04";"ML10"
"Mali";2009;"Menaka";"Mopti";"Menaka";"Mopti";10;0;10;10;0;0;0;0;0;"ML1003";"ML0506";"ML05";"ML10"
"Mali";2009;"Menaka";"Djénné";"Menaka";"Mopti";20;20;0;10;0;10;0;0;0;"ML1003";"ML0503";"ML05";"ML10"
"Mali";2009;"Menaka";"Ténenkou";"Menaka";"Mopti";10;10;0;10;0;0;0;0;0;"ML1003";"ML0507";"ML05";"ML10"
"Mali";2009;"Menaka";"Tombouctou region, unknown circle";"Menaka";"Tombouctou";60;40;20;10;10;30;10;0;0;"ML1003";"ML06";"ML06";"ML10"
"Mali";2009;"Menaka";"Goundam";"Menaka";"Tombouctou";110;50;60;70;10;20;10;0;0;"ML1003";"ML0602";"ML06";"ML10"
"Mali";2009;"Menaka";"Niafunké";"Menaka";"Tombouctou";30;10;20;20;10;0;0;0;0;"ML1003";"ML0604";"ML06";"ML10"
"Mali";2009;"Menaka";"Gao region, unknown circle";"Menaka";"Gao";620;370;250;230;140;160;40;30;20;"ML1003";"ML07";"ML07";"ML10"
"Mali";2009;"Menaka";"Gao";"Menaka";"Gao";100;40;60;50;10;40;0;0;0;"ML1003";"ML0703";"ML07";"ML10"
"Mali";2009;"Menaka";"Ansongo";"Menaka";"Gao";70;50;20;20;30;10;0;0;10;"ML1003";"ML0701";"ML07";"ML10"
"Mali";2009;"Menaka";"Bourem";"Menaka";"Gao";120;90;30;40;20;30;10;20;0;"ML1003";"ML0702";"ML07";"ML10"
"Mali";2009;"Menaka";"Ménaka";"Menaka";"Menaka";50700;26410;24290;23790;12190;8120;3720;2090;400;"ML1003";"ML1003";"ML10";"ML10"
"Mali";2009;"Menaka";"Kidal region, unknown circle";"Menaka";"Kidal";100;40;60;20;40;30;10;0;0;"ML1003";"ML08";"ML08";"ML10"
"Mali";2009;"Menaka";"Kidal";"Menaka";"Kidal";20;20;0;0;0;20;0;0;0;"ML1003";"ML0802";"ML08";"ML10"
"Mali";2009;"Menaka";"Téssalit";"Menaka";"Kidal";10;10;0;0;10;0;0;0;0;"ML1003";"ML0803";"ML08";"ML10"
"Mali";2009;"Menaka";"Tin Essako";"Menaka";"Kidal";40;10;30;20;20;0;0;0;0;"ML1003";"ML0804";"ML08";"ML10"
"Mali";2009;"Menaka";"District of Bamako, unknown commune";"Menaka";"Bamako";100;50;50;30;50;20;0;0;0;"ML1003";"ML0901";"ML09";"ML10"
"Mali";2009;"Menaka";"Foreign country";"Menaka";NA;680;380;300;190;220;160;50;40;10;"ML1003";"Foreign country";"Fore";"ML10"
"Mali";2009;"Menaka";"Unknown";"Menaka";NA;350;210;140;0;10;10;10;0;0;"ML1003";"Unknown";"Unkn";"ML10"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kayes region, unknown circle";"Kidal";"Kayes";80;60;20;0;10;40;20;10;0;"ML08";"ML01";"ML01";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kayes";"Kidal";"Kayes";70;40;30;60;10;0;0;0;0;"ML08";"ML0103";"ML01";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kita";"Kidal";"Kayes";20;20;0;10;10;0;0;0;0;"ML08";"ML0105";"ML01";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Nioro";"Kidal";"Kayes";10;10;0;10;0;0;0;0;0;"ML08";"ML0106";"ML01";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Koulikoro";"Kidal";"Koulikoro";30;20;10;20;0;10;0;0;0;"ML08";"ML0206";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Banamba";"Kidal";"Koulikoro";10;0;10;0;0;10;0;0;0;"ML08";"ML0201";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Dioila";"Kidal";"Koulikoro";60;20;40;10;20;20;10;0;0;"ML08";"ML0202";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kangaba";"Kidal";"Koulikoro";20;10;10;10;0;10;0;0;0;"ML08";"ML0203";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kati";"Kidal";"Koulikoro";170;120;50;60;50;50;10;0;0;"ML08";"ML0204";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kolokani";"Kidal";"Koulikoro";10;10;0;0;0;0;10;0;0;"ML08";"ML0205";"ML02";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Sikasso region, unknown circle";"Kidal";"Sikasso";90;30;60;20;20;30;10;0;10;"ML08";"ML03";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Sikasso";"Kidal";"Sikasso";20;20;0;0;0;20;0;0;0;"ML08";"ML0305";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Bougouni";"Kidal";"Sikasso";60;40;20;20;30;10;0;0;0;"ML08";"ML0301";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kadiolo";"Kidal";"Sikasso";20;20;0;10;0;10;0;0;0;"ML08";"ML0302";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kolondiéba";"Kidal";"Sikasso";30;20;10;10;10;10;0;0;0;"ML08";"ML0303";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Koutiala";"Kidal";"Sikasso";90;90;0;0;30;40;10;10;0;"ML08";"ML0304";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Yanfolila";"Kidal";"Sikasso";20;0;20;0;10;0;0;0;0;"ML08";"ML0306";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Yorosso";"Kidal";"Sikasso";20;20;0;0;0;20;0;0;0;"ML08";"ML0307";"ML03";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Ségou region, unknown circle";"Kidal";"Segou";80;30;50;40;20;20;0;0;0;"ML08";"ML04";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Ségou";"Kidal";"Segou";90;70;20;20;50;20;0;0;0;"ML08";"ML0406";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Baraouéli";"Kidal";"Segou";20;10;10;10;0;10;0;0;0;"ML08";"ML0401";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Bla";"Kidal";"Segou";30;10;20;0;20;10;0;0;0;"ML08";"ML0402";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Macina";"Kidal";"Segou";40;20;20;0;20;10;10;0;0;"ML08";"ML0403";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Niono";"Kidal";"Segou";10;0;10;0;10;0;0;0;0;"ML08";"ML0404";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"San";"Kidal";"Segou";50;10;40;20;10;10;10;0;0;"ML08";"ML0405";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Tominian";"Kidal";"Segou";10;10;0;0;0;10;0;0;0;"ML08";"ML0407";"ML04";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Mopti region, unknown circle";"Kidal";"Mopti";50;20;30;20;20;10;0;0;0;"ML08";"ML0506";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Mopti";"Kidal";"Mopti";70;50;20;40;30;0;0;0;0;"ML08";"ML0506";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Bandiagara";"Kidal";"Mopti";20;0;20;10;10;0;0;0;0;"ML08";"ML0501";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Bankass";"Kidal";"Mopti";20;0;20;0;10;10;0;0;0;"ML08";"ML0502";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Djénné";"Kidal";"Mopti";10;10;0;0;0;10;0;0;0;"ML08";"ML0503";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Douentza";"Kidal";"Mopti";330;40;290;70;260;0;0;0;0;"ML08";"ML0504";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Koro";"Kidal";"Mopti";50;30;20;10;20;20;0;0;0;"ML08";"ML0505";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Ténenkou";"Kidal";"Mopti";20;10;10;0;10;10;0;0;0;"ML08";"ML0507";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Youvarou";"Kidal";"Mopti";20;10;10;0;10;10;0;0;0;"ML08";"ML0508";"ML05";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Tombouctou region, unknown circle";"Kidal";"Tombouctou";170;110;60;10;30;40;60;30;0;"ML08";"ML06";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Tombouctou";"Kidal";"Tombouctou";120;100;20;10;70;30;0;0;0;"ML08";"ML0605";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Diré";"Kidal";"Tombouctou";40;30;10;30;0;10;0;0;0;"ML08";"ML0601";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Goundam";"Kidal";"Tombouctou";690;410;280;210;300;80;70;10;0;"ML08";"ML0602";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Gourma Rharous";"Kidal";"Tombouctou";140;110;30;30;80;30;0;0;0;"ML08";"ML0603";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Niafunké";"Kidal";"Tombouctou";370;150;220;150;110;50;20;20;0;"ML08";"ML0604";"ML06";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Gao region, unknown circle";"Kidal";"Gao";850;480;370;240;390;160;60;0;0;"ML08";"ML07";"ML07";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Gao";"Kidal";"Gao";730;480;250;210;300;110;30;10;0;"ML08";"ML0703";"ML07";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Ansongo";"Kidal";"Gao";260;140;120;90;40;90;40;0;0;"ML08";"ML0701";"ML07";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Bourem";"Kidal";"Gao";160;100;60;60;40;50;10;0;0;"ML08";"ML0702";"ML07";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Ménaka";"Kidal";"Menaka";550;350;200;80;310;110;30;20;0;"ML08";"ML1003";"ML10";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kidal region, unknown circle";"Kidal";"Kidal";7910;4040;3870;3810;1800;1180;630;270;30;"ML08";"ML08";"ML08";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Kidal";"Kidal";"Kidal";19610;10440;9170;8910;4600;3320;1700;690;220;"ML08";"ML0802";"ML08";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Abéibara";"Kidal";"Kidal";10260;5160;5100;4510;2700;1660;770;520;90;"ML08";"ML0801";"ML08";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Téssalit";"Kidal";"Kidal";14630;7270;7360;6080;4200;2300;1180;730;140;"ML08";"ML0803";"ML08";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Tin Essako";"Kidal";"Kidal";7360;4020;3340;3410;1690;1340;460;400;60;"ML08";"ML0804";"ML08";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"District of Bamako, unknown commune";"Kidal";"Bamako";450;290;160;180;100;120;50;0;0;"ML08";"ML0901";"ML09";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Commune I of the District of Bamako";"Kidal";"Bamako";20;10;10;0;0;10;10;0;0;"ML08";"ML0901";"ML09";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Commune II of the District of Bamako";"Kidal";"Bamako";10;10;0;0;0;10;0;0;0;"ML08";"ML0901";"ML09";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Commune III of the District of Bamako";"Kidal";"Bamako";10;0;10;10;0;0;0;0;0;"ML08";"ML0901";"ML09";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Commune IV  of the District of Bamako";"Kidal";"Bamako";10;0;10;10;0;0;0;0;0;"ML08";"ML0901";"ML09";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Foreign country";"Kidal";NA;310;170;140;40;190;60;0;20;0;"ML08";"Foreign country";"Fore";"ML08"
"Mali";2009;"Kidal, Abeibara, Tessalit, Tin-Essako";"Unknown";"Kidal";NA;100;60;40;40;10;30;10;0;0;"ML08";"Unknown";"Unkn";"ML08"
"Mali";2009;"District of Bamako";"Kayes region, unknown circle";"Bamako";"Kayes";25580;13070;12510;3790;8080;6080;4020;2480;760;"ML0901";"ML01";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Kayes";"Bamako";"Kayes";7110;3500;3610;1010;2160;1740;1420;590;140;"ML0901";"ML0103";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Bafoulabé";"Bamako";"Kayes";6000;3160;2840;880;2300;1140;890;630;110;"ML0901";"ML0101";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Diéma";"Bamako";"Kayes";3060;1480;1580;900;1000;540;380;110;60;"ML0901";"ML0102";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Kéniéba";"Bamako";"Kayes";2900;1450;1450;310;1200;640;500;180;20;"ML0901";"ML0104";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Kita";"Bamako";"Kayes";21460;10310;11150;2850;7060;5260;3600;2060;440;"ML0901";"ML0105";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Nioro";"Bamako";"Kayes";13070;6320;6750;1910;3500;2970;2610;1500;460;"ML0901";"ML0106";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Yélimané";"Bamako";"Kayes";7760;3890;3870;1660;3210;1320;900;410;130;"ML0901";"ML0107";"ML01";"ML09"
"Mali";2009;"District of Bamako";"Koulikoro region, unknown circle";"Bamako";"Koulikoro";20600;9350;11250;2800;8070;4890;2950;1340;310;"ML0901";"ML02";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Koulikoro";"Bamako";"Koulikoro";8840;3870;4970;1420;3330;1740;1350;640;200;"ML0901";"ML0206";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Banamba";"Bamako";"Koulikoro";19630;8550;11080;3440;6690;4090;3010;1560;450;"ML0901";"ML0201";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Dioila";"Bamako";"Koulikoro";18570;8520;10050;3360;9050;3400;1570;590;110;"ML0901";"ML0202";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Kangaba";"Bamako";"Koulikoro";11990;5650;6340;1390;4810;2270;2060;970;330;"ML0901";"ML0203";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Kati";"Bamako";"Koulikoro";58070;28720;29350;8400;21550;13240;8760;4260;1330;"ML0901";"ML0204";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Kolokani";"Bamako";"Koulikoro";13670;6410;7260;1800;5180;3180;2180;840;220;"ML0901";"ML0205";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Nara";"Bamako";"Koulikoro";5910;2980;2930;830;2220;1180;910;490;100;"ML0901";"ML0207";"ML02";"ML09"
"Mali";2009;"District of Bamako";"Sikasso region, unknown circle";"Bamako";"Sikasso";29660;15790;13870;3840;13320;6720;3600;1480;260;"ML0901";"ML03";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Sikasso";"Bamako";"Sikasso";10750;5640;5110;1310;4560;2580;1480;530;170;"ML0901";"ML0305";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Bougouni";"Bamako";"Sikasso";31890;16080;15810;4440;13370;7130;4160;1860;540;"ML0901";"ML0301";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Kadiolo";"Bamako";"Sikasso";2200;1410;790;340;950;550;220;100;40;"ML0901";"ML0302";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Kolondiéba";"Bamako";"Sikasso";4350;2400;1950;650;2150;810;510;120;90;"ML0901";"ML0303";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Koutiala";"Bamako";"Sikasso";14950;8380;6570;2590;6690;3180;1500;570;110;"ML0901";"ML0304";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Yanfolila";"Bamako";"Sikasso";14170;6670;7500;2150;6550;2780;1420;790;280;"ML0901";"ML0306";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Yorosso";"Bamako";"Sikasso";1590;930;660;110;970;270;200;20;20;"ML0901";"ML0307";"ML03";"ML09"
"Mali";2009;"District of Bamako";"Ségou region, unknown circle";"Bamako";"Segou";57430;25650;31780;8680;25420;13020;6300;2240;600;"ML0901";"ML04";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Ségou";"Bamako";"Segou";21370;9090;12280;3360;9530;4840;2320;680;150;"ML0901";"ML0406";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Baraouéli";"Bamako";"Segou";7340;3600;3740;1080;3150;1800;780;280;120;"ML0901";"ML0401";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Bla";"Bamako";"Segou";7330;3650;3680;840;3810;1520;710;310;80;"ML0901";"ML0402";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Macina";"Bamako";"Segou";6160;3100;3060;590;2520;1510;1020;410;40;"ML0901";"ML0403";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Niono";"Bamako";"Segou";7870;4150;3720;1710;3320;1410;1010;260;60;"ML0901";"ML0404";"ML04";"ML09"
"Mali";2009;"District of Bamako";"San";"Bamako";"Segou";28870;12640;16230;4000;13370;6210;3200;1090;380;"ML0901";"ML0405";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Tominian";"Bamako";"Segou";7810;4030;3780;630;4050;1830;870;250;50;"ML0901";"ML0407";"ML04";"ML09"
"Mali";2009;"District of Bamako";"Mopti region, unknown circle";"Bamako";"Mopti";22510;11290;11220;2990;9560;6040;2680;700;230;"ML0901";"ML0506";"ML05";"ML09"
"Mali";2009;"District of Bamako";"Mopti";"Bamako";"Mopti";7370;3970;3400;870;3360;1930;850;240;20;"ML0901";"ML0506";"ML05";"ML09"
"Mali";2009;"District of Bamako";"Bandiagara";"Bamako";"Mopti";17570;8820;8750;1860;7940;4360;2260;670;190;"ML0901";"ML0501";"ML05";"ML09"
